index,batch
958447,43
958463,46
958466,30
958527,37
958530,18
958600,0
958627,8
958673,47
958686,12
958742,8
958770,48
958823,41
958861,18
958865,4
958867,27
958869,36
958893,0
958908,46
958955,45
958982,33
958998,25
959009,11
959137,23
959139,50
959140,18
959180,3
959182,38
959228,7
959244,54
959247,34
959253,22
959291,23
959299,45
959340,7
959359,40
959380,48
959396,46
959400,13
959417,24
959423,9
959426,15
959443,8
959463,3
959501,13
959553,31
959604,47
959612,8
959655,12
959664,50
959701,21
959708,47
959733,0
959743,15
959808,38
959826,26
959835,31
959837,38
959890,26
959913,42
959917,24
959919,6
959938,12
959977,50
960023,31
960031,19
960088,12
960090,43
960132,0
960146,30
960168,22
960184,54
960193,9
960212,12
960258,10
960270,22
960289,26
960339,11
960372,12
960387,17
960410,18
960416,28
960434,21
960436,54
960510,16
960525,53
960533,48
960535,55
960570,14
960576,9
960592,6
960634,32
960693,21
960711,34
960742,13
960813,23
960839,11
960843,4
960854,5
960861,54
960875,34
960908,15
960911,37
960920,12
960979,27
960984,49
960987,46
961025,20
961064,42
961098,13
961147,0
961171,47
961204,33
961265,36
961267,25
961283,31
961289,42
961294,16
961297,29
961310,42
961326,32
961344,0
961354,54
961456,28
961488,38
961496,15
961506,52
961528,37
961555,53
961563,16
961573,26
961593,16
961660,17
961688,46
961694,13
961725,1
961746,14
961794,52
961796,42
961804,15
961821,12
961828,8
961829,29
961848,48
961849,13
961874,49
961879,19
961896,46
961901,8
961911,14
961917,50
961935,12
961948,26
961972,53
962033,4
962038,1
962074,26
962076,6
962135,31
962136,53
962152,51
962160,20
962238,12
962261,46
962266,23
962283,40
962285,40
962286,11
962291,7
962346,15
962380,3
962384,14
962394,13
962456,12
962473,3
962476,24
962527,1
962534,20
962535,19
962564,34
962589,47
962662,26
962678,18
962689,6
962699,38
962706,34
962724,33
962727,13
962737,8
962748,54
962749,25
962777,7
962854,33
962861,20
962863,0
962919,19
962934,21
962937,54
962947,0
962957,22
962980,25
962986,41
962998,49
963004,31
963027,18
963057,14
963085,38
963118,13
963136,6
963164,15
963208,45
963210,3
963252,39
963278,2
963290,22
963299,0
963340,22
963379,27
963391,44
963431,7
963458,32
963497,50
963499,23
963531,55
963556,12
963562,41
963564,4
963605,51
963657,45
963661,17
963680,49
963756,12
963776,10
963789,24
963886,24
963895,47
963926,6
963936,0
964006,8
964038,37
964043,12
964061,13
964083,40
964088,20
964100,9
964114,19
964122,17
964185,1
964228,54
964251,21
964255,41
964274,19
964296,18
964331,30
964354,19
964381,37
964392,55
964404,47
964429,27
964456,44
964460,19
964514,15
964542,3
964577,32
964591,53
964593,31
964608,15
964622,2
964667,35
964678,55
964697,21
964729,25
964770,11
964781,51
964814,55
964819,18
964863,55
964879,42
964913,30
964933,30
964952,10
964960,53
965000,45
965002,5
965083,3
965092,23
965155,36
965185,11
965197,26
965198,53
965209,37
965242,40
965248,20
965256,11
965269,27
965283,50
965289,30
965298,52
965340,0
965350,18
965359,52
965408,8
965444,10
965447,35
965464,15
965475,40
965480,53
965483,45
965504,53
965524,4
965527,23
965543,36
965564,14
965619,36
965642,11
965679,42
965685,24
965699,4
965804,40
965854,51
965882,13
965887,45
965901,48
965906,49
965932,23
965967,46
966009,54
966079,6
966110,52
966142,54
966150,23
966152,24
966153,0
966190,38
966200,17
966226,36
966241,28
966262,46
966275,30
966291,36
966295,4
966415,8
966434,38
966444,8
966491,34
966516,2
966520,11
966532,6
966601,1
966603,16
966611,49
966641,9
966687,15
966710,11
966722,13
966727,4
966736,46
966756,37
966766,21
966780,12
966795,0
966852,53
966950,52
966957,36
966958,1
966978,49
966997,12
966998,49
967013,5
967015,28
967051,12
967072,41
967116,21
967159,44
967221,36
967229,28
967243,6
967249,33
967261,54
967269,30
967284,32
967295,14
967304,30
967339,5
967355,32
967363,3
967364,39
967379,34
967394,21
967405,35
967451,8
967458,20
967569,16
967610,18
967628,7
967632,3
967651,10
967670,15
967679,23
967699,27
967700,7
967709,34
967716,51
967721,21
967724,49
967764,45
967791,22
967801,26
967805,32
967830,46
967842,18
967860,30
967865,33
967898,29
967925,50
967936,37
967957,27
967963,15
968024,40
968041,1
968048,30
968079,24
968081,54
968098,28
968113,40
968123,15
968133,27
968178,22
968212,0
968237,44
968254,46
968281,4
968294,36
968324,3
968329,43
968385,51
968448,54
968452,12
968453,45
968527,1
968557,9
968558,7
968629,2
968635,19
968646,10
968664,27
968701,20
968715,31
968718,1
968726,44
968779,41
968803,21
968818,39
968819,0
968836,40
968837,37
968874,45
968891,41
968900,13
968901,37
968915,10
968935,29
968965,32
968968,50
969067,29
969072,48
969092,27
969114,2
969126,47
969133,47
969147,50
969166,17
969175,34
969191,4
969278,1
969320,27
969337,26
969347,8
969366,37
969380,41
969412,12
969441,15
969450,34
969454,43
969458,6
969471,3
969481,35
969498,15
969503,2
969526,18
969532,32
969551,25
969560,12
969582,39
969602,35
969664,23
969690,49
969700,50
969748,47
969750,28
969764,36
969771,43
969850,49
969852,26
969854,22
969935,15
969943,29
969946,7
969947,37
969981,5
970003,18
970025,8
970068,14
970120,5
970122,13
970124,40
970162,37
970191,4
970247,4
970337,33
970348,4
970403,17
970421,26
970451,36
970455,50
970570,7
970603,3
970620,25
970643,13
970722,2
970748,22
970755,22
970774,4
970834,0
970855,39
970863,31
970876,22
970893,36
970901,17
970906,26
970949,37
970955,34
970956,50
970982,6
971009,50
971033,39
971047,28
971056,53
971175,46
971187,20
971232,32
971242,8
971267,2
971292,47
971297,23
971360,41
971361,40
971390,54
971464,16
971475,48
971578,29
971623,13
971640,20
971657,7
971764,40
971778,51
971796,30
971826,39
971828,8
971842,46
971873,15
971881,32
971891,19
971901,40
971919,34
971924,20
971948,30
971951,32
971960,1
971972,3
971974,34
971990,43
972090,24
972091,5
972117,16
972170,5
972196,26
972218,0
972264,9
972291,1
972297,15
972341,44
972374,50
972414,31
972423,55
972442,34
972464,17
972467,29
972518,2
972536,38
972578,45
972581,33
972645,13
972662,27
972664,21
972681,8
972717,6
972748,28
972778,51
972811,30
972816,19
972820,3
972853,49
972871,36
972896,30
973006,23
973010,28
973052,9
973207,0
973238,39
973244,36
973298,37
973344,49
973394,12
973400,12
973447,37
973466,9
973470,17
973482,24
973498,28
973567,16
973586,44
973612,13
973626,52
973659,21
973673,24
973724,1
973727,35
973750,46
973778,10
973866,27
973868,37
973884,35
973893,44
974001,46
974004,5
974009,13
974015,52
974040,29
974051,3
974076,52
974083,13
974117,17
974118,6
974136,14
974151,29
974171,31
974183,4
974218,32
974277,5
974299,51
974317,48
974377,42
974413,28
974494,5
974500,27
974506,38
974548,19
974555,2
974652,32
974659,30
974668,51
974684,36
974718,24
974749,13
974783,36
974803,32
974822,17
974855,27
974856,29
974861,35
974880,7
974894,47
974900,15
974904,40
974914,10
974920,25
974955,5
974969,13
974976,1
974997,18
975073,31
975086,5
975172,53
975184,26
975210,51
975217,54
975234,42
975297,17
975303,34
975350,47
975360,4
975435,38
975486,10
975526,3
975663,6
975669,13
975710,15
975745,32
975773,28
975781,39
975787,37
975829,15
975888,54
975895,47
975915,41
975929,13
975932,21
975965,39
975973,37
976029,52
976073,23
976086,14
976098,1
976111,54
976149,1
976178,52
976199,47
976206,33
976210,6
976220,52
976236,28
976238,44
976246,11
976258,1
976282,50
976296,34
976304,4
976336,18
976363,2
976440,30
976509,26
976535,17
976599,28
976601,10
976623,6
976681,2
976754,33
976762,29
976772,13
976773,16
976792,55
976795,17
976798,50
976812,13
976822,28
976828,48
976845,20
976856,12
976868,13
976870,42
976872,34
976903,14
976931,22
976962,55
976972,34
977029,5
977051,3
977062,0
977094,54
977110,10
977129,8
977133,33
977176,32
977202,45
977231,10
977236,45
977256,10
977265,4
977287,36
977300,36
977319,33
977340,34
977355,26
977364,35
977380,37
977462,46
977463,35
977482,24
977505,35
977515,50
977533,13
977556,39
977587,2
977700,21
977704,47
977790,45
977803,16
977812,7
977845,18
977944,40
977956,28
978007,4
978023,19
978036,0
978175,0
978216,33
978217,44
978222,51
978242,53
978246,35
978265,1
978308,55
978312,52
978343,7
978347,20
978348,27
978378,49
978425,9
978434,51
978462,44
978502,10
978513,30
978529,38
978530,39
978531,55
978545,51
978563,20
978569,54
978590,10
978649,8
978650,53
978660,18
978674,31
978682,35
978780,50
978796,13
978813,45
978821,20
978846,3
978857,36
978891,20
978935,31
978953,9
978973,36
978979,25
978997,17
979093,32
979124,46
979131,17
979146,34
979177,2
979224,27
979238,37
979272,7
979293,36
979304,6
979352,27
979385,52
979409,23
979411,32
979412,4
979426,20
979527,53
979575,8
979619,37
979620,32
979621,43
979690,29
979701,5
979711,23
979715,37
979726,39
979728,7
979759,17
979777,45
979780,54
979828,14
979831,42
979874,6
979908,30
979934,39
979940,0
979971,3
979988,2
980007,41
980014,53
980036,14
980056,53
980074,8
980077,38
980086,38
980098,50
980126,42
980154,18
980187,35
980286,49
980326,40
980336,44
980396,13
980397,32
980410,27
980461,16
980573,52
980588,45
980598,31
980610,7
980620,7
980647,25
980664,21
980670,14
980672,6
980756,5
980765,49
980817,31
980819,32
980832,20
980840,29
980876,8
980906,46
980925,11
980927,45
980956,3
980960,25
980970,36
980990,33
981031,12
981044,13
981045,48
981054,52
981133,23
981197,14
981221,2
981228,24
981239,35
981291,23
981308,48
981345,5
981347,55
981379,43
981394,35
981398,38
981411,42
981421,52
981425,11
981431,54
981510,14
981516,11
981535,3
981587,22
981624,2
981642,3
981649,30
981659,20
981662,26
981667,46
981680,23
981797,29
981910,27
981927,25
981942,7
981959,18
981983,30
981988,39
982026,32
982065,2
982097,33
982120,16
982153,32
982157,15
982168,5
982170,46
982180,31
982214,44
982225,37
982280,54
982289,41
982296,14
982303,24
982331,42
982384,46
982463,13
982488,21
982490,44
982514,53
982572,4
982585,42
982603,27
982604,11
982629,20
982681,31
982695,38
982743,2
982762,7
982804,54
982813,46
982848,20
982892,17
982898,35
982924,18
982948,37
982958,33
982966,54
983073,32
983197,10
983251,43
983274,5
983291,50
983305,53
983321,55
983331,36
983356,10
983371,26
983391,19
983409,20
983419,29
983432,39
983458,35
983492,12
983527,15
983536,28
983539,14
983556,35
983565,23
983567,41
983582,13
983587,26
983650,9
983653,46
983732,37
983763,31
983788,42
983847,23
983854,45
983885,24
983893,34
983895,33
983917,45
983923,47
983949,45
983957,38
984014,22
984041,10
984062,38
984096,43
984104,46
984105,18
984152,23
984203,16
984206,1
984220,10
984239,22
984257,19
984261,12
984299,27
984301,6
984309,39
984330,49
984422,41
984440,16
984568,44
984569,48
984576,31
984610,47
984612,15
984626,37
984693,45
984755,29
984779,14
984784,33
984794,7
984807,51
984829,4
984833,21
984890,38
984905,20
984930,4
984937,18
984960,36
984968,23
984999,21
985003,42
985016,11
985019,54
985087,11
985089,35
985099,9
985124,0
985144,6
985195,53
985196,47
985201,13
985219,30
985252,47
985261,53
985273,48
985299,21
985311,8
985344,8
985353,30
985356,43
985408,26
985415,15
985421,38
985426,12
985567,21
985637,41
985643,5
985674,32
985676,26
985699,50
985711,39
985737,36
985741,22
985748,23
985752,12
985766,24
985787,4
985889,37
985948,2
985950,36
985961,33
985965,1
985998,18
986001,49
986012,26
986136,49
986188,33
986211,43
986244,25
986258,48
986273,27
986320,22
986346,6
986352,4
986356,39
986379,21
986390,30
986428,20
986439,2
986445,54
986459,14
986462,46
986469,40
986474,22
986494,1
986533,27
986559,41
986631,36
986674,24
986704,20
986744,14
986837,15
986847,24
986863,10
986877,45
986879,4
986889,28
986891,7
986908,4
986919,4
986950,54
986965,5
987134,52
987159,4
987218,7
987227,12
987240,23
987262,21
987325,8
987339,7
987384,24
987429,15
987493,6
987507,17
987513,53
987520,27
987539,29
987553,2
987606,33
987622,14
987678,36
987708,34
987752,15
987817,4
987854,42
987876,6
987877,6
987926,23
987929,11
987954,8
987975,12
987976,9
987980,48
987981,41
988093,53
988107,49
988116,44
988118,4
988150,48
988178,21
988247,5
988276,12
988300,51
988331,8
988352,43
988399,28
988451,35
988470,37
988476,4
988479,4
988487,44
988504,30
988533,41
988579,1
988624,44
988686,22
988726,28
988757,37
988759,24
988768,2
988833,16
988878,53
988879,39
988936,54
988964,52
988976,49
989002,5
989041,38
989042,43
989071,43
989080,38
989120,33
989121,6
989125,43
989134,15
989170,37
989173,20
989185,37
989208,8
989218,39
989237,37
989297,21
989335,27
989359,22
989378,19
989379,34
989388,47
989408,44
989419,16
989431,20
989439,47
989441,4
989469,40
989511,23
989528,54
989535,7
989661,15
989680,49
989681,42
989704,50
989724,22
989742,54
989767,1
989770,38
989775,11
989820,53
989829,28
989839,40
989850,12
989867,29
989889,51
989891,2
989902,22
989912,46
989918,11
989940,28
989965,46
989976,31
989989,22
990053,20
990094,34
990098,47
990102,2
990112,15
990137,24
990211,46
990237,52
990241,39
990289,28
990291,25
990299,10
990301,34
990361,10
990366,24
990372,41
990376,1
990396,52
990410,45
990437,43
990486,29
990549,33
990570,43
990615,1
990616,28
990618,41
990636,17
990659,31
990677,9
990702,33
990704,55
990714,25
990717,11
990732,28
990777,26
990801,33
990873,40
990894,6
990900,16
990904,53
990935,31
990953,42
990974,29
991014,29
991118,48
991121,39
991132,32
991149,21
991150,19
991171,18
991184,9
991186,15
991187,23
991211,52
991240,47
991248,47
991287,22
991298,9
991324,15
991350,47
991384,35
991430,7
991440,45
991463,55
991547,21
991549,20
991556,38
991568,2
991643,38
991691,36
991702,45
991735,38
991754,25
991785,29
991808,3
991832,29
991836,35
991844,22
991866,36
991867,31
991909,5
991915,37
991974,47
991993,23
992006,26
992063,16
992105,27
992125,23
992149,14
992197,24
992225,22
992294,47
992417,15
992426,14
992521,46
992553,35
992559,25
992585,11
992623,26
992639,13
992640,27
992736,13
992813,34
992932,52
993013,2
993039,33
993074,24
993093,45
993096,14
993102,16
993126,25
993137,48
993139,30
993204,2
993281,28
993282,25
993333,1
993353,19
993358,15
993381,36
993400,30
993412,49
993426,42
993477,36
993487,38
993495,35
993517,15
993566,41
993572,32
993577,39
993587,5
993605,32
993621,50
993645,49
993647,9
993670,30
993671,5
993675,45
993679,36
993737,25
993779,30
993794,50
993817,34
993825,6
993827,9
993840,49
993879,0
993892,41
993905,10
993906,39
993924,32
993929,54
993941,23
993948,55
994008,24
994038,46
994042,12
994055,31
994084,8
994155,7
994161,36
994188,41
994222,16
994238,44
994239,45
994259,6
994279,32
994292,52
994303,19
994328,14
994329,45
994357,52
994408,53
994438,7
994486,54
994502,27
994555,24
994573,48
994601,31
994618,2
994643,55
994656,49
994663,21
994719,22
994826,0
994875,53
994908,43
994966,19
994979,45
994991,48
995028,35
995029,53
995036,7
995079,34
995101,46
995164,25
995203,33
995232,9
995255,46
995274,37
995281,11
995298,2
995304,12
995328,2
995368,18
995401,48
995411,26
995434,35
995436,42
995443,55
995461,43
995465,40
995511,11
995531,7
995620,36
995712,48
995714,10
995743,20
995755,53
995763,3
995787,30
995793,50
995800,49
995823,17
995831,15
995834,46
995847,25
995896,38
996017,27
996028,24
996053,9
996078,10
996081,22
996124,28
996203,42
996278,41
996287,40
996288,47
996295,41
996325,6
996377,32
996415,13
996421,35
996486,29
996513,51
996526,53
996562,1
996572,41
996575,52
996576,35
996705,42
996739,11
996771,13
996781,34
996817,29
996819,13
996864,25
996885,54
996926,37
997005,51
997014,25
997028,49
997045,5
997046,41
997097,6
997100,27
997161,41
997168,48
997169,14
997227,27
997248,18
997257,28
997317,9
997327,43
997332,2
997411,2
997454,21
997455,19
997461,30
997471,22
997473,5
997482,40
997494,27
997564,6
997599,38
997602,46
997694,51
997782,53
997893,40
997909,46
997924,40
997954,24
997972,33
998039,39
998054,24
998080,5
998093,20
998135,21
998146,7
998167,54
998202,16
998204,18
998262,51
998288,38
998302,21
998327,18
998339,25
998417,25
998464,37
998526,40
998569,17
998615,40
998621,6
998638,0
998643,44
998649,50
998680,26
998691,34
998692,36
998730,51
998748,3
998783,43
998788,10
998807,50
998816,45
998847,10
998855,44
998940,39
998953,25
998975,41
999010,3
999016,33
999020,2
999042,16
999059,22
999073,41
999094,13
999099,52
999164,9
999204,11
999213,18
999252,24
999261,1
999282,13
999316,33
999346,7
999412,22
999417,52
999435,14
999450,36
999457,19
999494,49
999510,1
999516,7
999532,42
999541,44
999590,50
999593,4
999596,24
999618,44
999629,53
999633,18
999641,25
999651,37
999661,17
999710,3
999712,53
999722,26
999723,2
999761,3
999782,37
999799,40
999808,13
999837,29
999845,55
999929,49
999945,20
999967,33
999973,44
999999,37
1903311,10
1903395,46
1903399,51
1903519,55
1903561,51
1903666,24
1903747,2
1903827,0
1903871,22
1903937,37
1903939,40
1904390,43
1904415,15
1904418,33
1904501,19
1904531,1
1904598,35
1904776,55
1904877,29
1905029,24
1905042,30
1905119,18
1905338,35
1905378,46
1905665,34
1905735,41
1905744,24
1905786,49
1905791,27
1905830,52
1905980,3
1906071,24
1906231,29
1906325,25
1906572,9
1906619,49
1906709,30
1907001,47
1907082,49
1907156,48
1907171,40
1907207,25
1907283,17
1907297,23
1907537,50
1907590,31
1907642,20
1907698,24
1907725,52
1907759,42
1907844,3
1907912,5
1907931,44
1907976,30
1908055,10
1908064,2
1908093,21
1908200,21
1908291,28
1908297,4
1908447,11
1908515,19
1908573,2
1908634,16
1908763,39
1908872,42
1908961,49
1908998,30
1909004,53
1909166,11
1909311,34
1909317,52
1909335,3
1909355,29
1909488,38
1909585,16
1909626,40
1909744,23
1909884,44
1909994,26
1909998,35
1910055,41
1910095,26
1910154,21
1910186,27
1910399,48
1910421,19
1910432,5
1910652,34
1910704,8
1910720,18
1910811,19
1910857,18
1910958,49
1911052,7
1911061,42
1911153,4
1911228,33
1911293,24
1911966,28
1912027,17
1912028,52
1912076,3
1912181,8
1912251,45
1912393,9
1912566,11
1912858,16
1913115,17
1913214,40
1913374,2
1913405,5
1913479,46
1913492,44
1913528,20
1913875,16
1913920,8
1914114,20
1914130,53
1914164,18
1914256,33
1914467,5
1914550,44
1914805,25
1914823,38
1914921,14
1915010,47
1915065,16
1915074,7
1915102,45
1915213,13
1915344,6
1915566,25
1915697,23
1915728,55
1915732,37
1915772,25
1915958,18
1916161,6
1916199,45
1916332,31
1916403,38
1916516,37
1916610,35
1916725,20
1916846,16
1916898,33
1917077,11
1917407,7
1917587,33
1917754,46
1917889,34
1917975,45
1918000,26
1918255,39
1918551,18
1918601,23
1918754,37
1918788,28
1918918,16
1918925,6
1918982,37
1919043,45
1919345,46
1919479,36
1919496,23
1919572,32
1919583,29
1919915,9
1919974,39
1920058,20
1920171,33
1920328,16
1920380,35
1920531,26
1920644,46
1920747,3
1920890,28
1920933,0
1921009,52
1921043,29
1921056,24
1921283,40
1921311,39
1921362,14
1921643,51
1921926,35
1921981,22
1921983,8
1922419,2
1922485,2
1922486,49
1922527,27
1922712,21
1922762,20
1922974,48
1923056,9
1923233,51
1923326,21
1923487,38
1923724,19
1923861,10
1923939,27
1923998,1
1924025,27
1924052,51
1924188,20
1924191,2
1924219,38
1924248,0
1924356,40
1924387,34
1924391,55
1924395,40
1924412,41
1924522,10
1924754,1
1924768,45
1924814,25
1924911,17
1925034,40
1925054,48
1925432,42
1925435,14
1925599,36
1925731,25
1925818,28
1925833,43
1926001,46
1926030,3
1926065,28
1926308,27
1926404,17
1926647,19
1926696,20
1926708,23
1926834,41
1926858,48
1926964,20
1927018,12
1927077,5
1927746,30
1927891,11
1927986,53
1928343,32
1928401,20
1928456,23
1928610,1
1928807,4
1928870,40
1928982,35
1929019,16
1929051,46
1929304,1
1929535,26
1929555,52
1929565,35
1929578,51
1929613,10
1929634,42
1929660,51
1929704,17
1929733,24
1929752,45
1929798,18
1929966,51
1930043,42
1930063,3
1930175,1
1930343,43
1930364,0
1930516,41
1930520,25
1930521,23
1930621,26
1930859,31
1930967,24
1931030,1
1931098,39
1931101,15
1931442,34
1931596,53
1931674,13
1931881,10
1931924,25
1932078,10
1932083,7
1932235,2
1932240,17
1932253,18
1932277,29
1932297,5
1932398,24
1932469,29
1932524,15
1932639,29
1932645,34
1933046,31
1933119,48
1933277,54
1933304,22
1933420,11
1933449,43
1933451,6
1933495,52
1933588,28
1933641,2
1933646,44
1933659,31
1933698,40
1933761,50
1933764,19
1933820,3
1933926,43
1933964,52
1933981,49
1934038,23
1934113,26
1934241,33
1934316,32
1934462,50
1934540,47
1934584,36
1934632,33
1934742,54
1934886,45
1934905,22
1934936,0
1934941,11
1934942,6
1934946,44
1934959,18
1934994,4
1934999,40
1935002,15
1935003,31
1935005,37
1935008,46
1935016,50
1935026,47
1935031,32
1935050,19
1935063,26
1935069,33
1935075,44
1935077,47
1935080,12
1935094,53
1935109,41
1935117,24
1935121,17
1935134,40
1935135,7
1935150,46
1935159,43
1935164,12
1935168,19
1935181,17
1935193,40
1935213,15
1935214,0
1935222,32
1935229,23
1935234,24
1935239,26
1935270,9
1935272,37
1935280,6
1935282,42
1935287,33
1935300,9
1935305,18
1935313,10
1935316,8
1935323,14
1935330,42
1935339,21
1935341,2
1935344,20
1935347,1
1935354,7
1935358,16
1935377,49
1935387,15
1935399,27
1935409,11
1935411,16
1935427,24
1935443,28
1935444,35
1935457,15
1935460,33
1935466,3
1935476,19
1935478,48
1935480,35
1935484,6
1935497,26
1935498,44
1935504,16
1935505,1
1935511,25
1935514,5
1935519,12
1935526,9
1935530,25
1935550,32
1935571,37
1935572,48
1935573,54
1935577,40
1935583,47
1935590,24
1935601,25
1935603,0
1935611,12
1935627,3
1935628,19
1935632,1
1935644,37
1935648,14
1935657,32
1935683,25
1935684,30
1935686,24
1935698,20
1935702,23
1935706,36
1935715,41
1935725,20
1935729,53
1935733,1
1935734,5
1935738,17
1935742,21
1935753,12
1935758,32
1935764,1
1935789,31
1935816,33
1935838,30
1935859,0
1935866,33
1935868,5
1935873,22
1935911,39
1935950,44
1935985,22
1935993,41
1935996,15
1936014,42
1936017,49
1936024,48
1936031,45
1936033,29
1936035,23
1936037,26
1936047,33
1936052,52
1936058,27
1936069,38
1936074,33
1936081,34
1936099,32
1936116,8
1936119,40
1936132,9
1936140,4
1936142,3
1936147,17
1936151,28
1936158,17
1936166,14
1936175,35
1936180,42
1936187,4
1936188,39
1936191,28
1936230,2
1936243,44
1936244,5
1936276,6
1936284,3
1936288,28
1936290,13
1936296,9
1936301,43
1936303,11
1936305,50
1936306,38
1936308,49
1936314,47
1936316,45
1936322,7
1936332,42
1936350,33
1936363,37
1936371,11
1936373,37
1936377,23
1936392,12
1936395,1
1936404,25
1936411,6
1936415,22
1936436,55
1936509,21
1936612,9
1936833,45
1936878,32
1936897,18
1936987,6
1937030,12
1937247,36
1937396,48
1937494,8
1937521,17
1937558,48
1937593,32
1937750,7
1937902,28
1938250,38
1938364,5
1938426,10
1938477,10
1938511,18
1938836,33
1939107,51
1939488,21
1939523,27
1939624,30
1939705,3
1939859,20
1940190,11
1940197,24
1940198,9
1940267,1
1940333,33
1940340,13
1940376,19
1940378,38
1940787,7
1940851,21
1940853,37
1940965,32
1941013,24
1941144,9
1941152,33
1941229,49
1941254,20
1941385,14
1941460,11
1941608,14
1941803,22
1941808,38
1941891,48
1942129,34
1942158,1
1942302,38
1942350,24
1942428,12
1942471,26
1942563,40
1942616,42
1942659,12
1942673,3
1942824,21
1943107,40
1943202,36
1943519,20
1943658,7
1943692,53
1943698,35
1943706,44
1943726,13
1943896,37
1943947,8
1944026,45
1944074,51
1944140,0
1944168,51
1944265,47
1944367,53
1944374,47
1944459,39
1944473,6
1944620,25
1944634,54
1944921,6
1945021,29
1945052,55
1945093,53
1945120,9
1945596,39
1945603,25
1945697,39
1945749,54
1945821,34
1945845,40
1945907,46
1945920,7
1946055,8
1946097,25
1946151,52
1946202,21
1946252,0
1946333,33
1946343,43
1946507,44
1946577,1
1946578,51
1946640,20
1946774,30
1946944,29
1946969,12
1947102,20
1947240,6
1947282,48
1947371,44
1947535,4
1947562,22
1947568,37
1947622,46
1947685,22
1947803,23
1947836,48
1947841,9
1947869,15
1947887,44
1947939,27
1947964,19
1948066,37
1948074,47
1948100,53
1948382,18
1948384,55
1948462,15
1948693,38
1948785,2
1948883,8
1948899,5
1949087,43
1949094,19
1949246,49
1949401,38
1949639,21
1949993,28
1950202,18
1950324,6
1950375,29
1950419,44
1950530,42
1950605,53
1950625,23
1950677,1
1950809,33
1950835,19
1950864,1
1950877,31
1951200,19
1951402,53
1951497,27
1951524,51
1951535,45
1951772,14
1951810,22
1952044,33
1952176,8
1952296,9
1952311,6
1952313,31
1952391,46
1952395,47
1952401,34
1952441,39
1952559,0
1952560,34
1952590,51
1952721,54
1952740,6
1952820,7
1952904,15
1953157,19
1953197,0
1953214,30
1953253,39
1953403,53
1953469,23
1953539,3
1953588,42
1953609,43
1953628,48
1953717,43
1953732,26
1953938,51
1953949,16
1954004,6
1954272,7
1954297,45
1954624,29
1954633,53
1954723,44
1954725,51
1954797,6
1955074,36
1955098,40
1955378,47
1955450,9
1955469,33
1955493,51
1955566,55
1955574,34
1955685,51
1955774,34
1955932,54
1956161,49
1956164,12
1956296,18
1956364,35
1956435,53
1956460,17
1956511,4
1956625,25
1956885,25
1957036,19
1957150,30
1957441,31
1957468,5
1957573,29
1957687,2
1957858,51
1958250,17
1958258,8
1958366,52
1958434,13
1958627,50
1958742,25
1958823,27
1958908,39
1958982,53
1959009,6
1959291,18
1959396,51
1959417,36
1959423,52
1959604,35
1959917,41
1960132,52
1960410,20
1960434,4
1960436,33
1960525,35
1960843,34
1960875,42
1960987,10
1961171,49
1961204,29
1961326,51
1961488,17
1961496,25
1961725,33
1961794,48
1961849,17
1961874,19
1961896,54
1961948,41
1962033,52
1962038,42
1962286,33
1962473,17
1962662,15
1962689,52
1962724,35
1962737,43
1962854,0
1962861,30
1962937,19
1963118,43
1963210,44
1963391,6
1963564,22
1963661,40
1964038,21
1964100,39
1964255,43
1964381,41
1964593,27
1964622,42
1964952,41
1965092,51
1965155,32
1965289,14
1965340,15
1965464,45
1965480,25
1965504,16
1965527,17
1965564,45
1965642,19
1965679,7
1965804,55
1965854,23
1965901,1
1966142,6
1966152,20
1966190,44
1966241,22
1966641,43
1966722,47
1966736,54
1966766,36
1966852,2
1966950,47
1966957,46
1967051,55
1967116,20
1967269,53
1967339,30
1967651,29
1967679,10
1967709,54
1967716,49
1968048,45
1968098,12
1968237,21
1968254,49
1968329,39
1968558,22
1968715,2
1968718,48
1968726,38
1968915,15
1968935,7
1969126,9
1969278,42
1969412,8
1969602,10
1969664,39
1969943,1
1969947,43
1969981,16
1970003,4
1970068,18
1970348,15
1970949,45
1971009,9
1971764,35
1971778,29
1971842,48
1971881,1
1971901,13
1971924,48
1971960,2
1971990,52
1972117,42
1972170,15
1972518,12
1972664,27
1972811,7
1972871,18
1973010,54
1973052,29
1973207,32
1973244,17
1973466,55
1973482,51
1973498,28
1973724,18
1973866,55
1973868,2
1973884,50
1974118,50
1974183,52
1974277,12
1974317,55
1974506,6
1974904,16
1974914,38
1974920,39
1974955,43
1974997,31
1975210,54
1975234,55
1975303,14
1975350,10
1976029,49
1976178,16
1976206,1
1976210,7
1976220,6
1976258,38
1976296,13
1976336,26
1976509,7
1976599,3
1977051,39
1977110,42
1977129,18
1977515,3
1977533,31
1977812,52
1977956,25
1978023,32
1978036,14
1978216,12
1978265,24
1978347,9
1978348,41
1978425,19
1978434,53
1978513,52
1978529,22
1978531,2
1978674,28
1978682,20
1979093,0
1979146,10
1979224,10
1979272,34
1979352,23
1979412,50
1979620,48
1979621,53
1979715,52
1979988,31
1980056,30
1980074,21
1980326,0
1980397,11
1980461,52
1980598,22
1980610,16
1980817,11
1980832,25
1980906,4
1980925,11
1980970,10
1981133,3
1981347,24
1981516,44
1981797,3
1981983,36
1982065,52
1982463,26
1982488,20
1982572,9
1982585,15
1982603,0
1982743,31
1982762,20
